,,,,,,,,,,,latitude,longitude,group,,
,,,,,,,,,,,40.81997,-73.80999,1,(718) 824-9292,N
,,,,,,,,,,,40.72986,-73.46163,1,(516) 694-0451,N
,,,,,,,,,,,41.4854,-74.0948,1,,Y
,,,,,,,,,,,40.86017,-73.90257,1,(914) 699-9400,N
,,,,,,,,,,,40.82382,-73.94469,1,,N
,,,,,,,,,,,41.4941,-74.40363,1,,Y
,,,,,,,,,,,42.51686,-75.52258,1,,Y
,,,,,,,,,,,43.23805,-78.90893,1,,Y
,,,,,,,,,,,43.97637,-75.95851,1,(315) 782-9200,N
,,,,,,,,,,,40.68045,-73.59039,1,,N
,,,,,,,,,,,40.92419,-73.85846,1,(914) 968-0813,N
,,,,,,,,,,,43.04085,-76.06617,1,,N
,,,,,,,,,,,42.7496,-78.8537,1,(716) 648-4186,Y
,,,,,,,,,,,40.60905,-73.97243,1,(718) 513-1668,N
,,,,,,,,,,,40.70686,-74.00716,1,,N
,,,,,,,,,,,40.74765,-73.17237,1,,N
,,,,,,,,,,,40.82949,-73.01283,1,(631) 732-7708,N
,,,,,,,,,,,40.76075,-73.99454,1,,N
,,,,,,,,,,,40.63725,-73.70388,1,(516) 612-4654,N
,,,,,,,,,,,40.76079,-73.97619,1,,N
,,,,,,,,,,,40.79322,-73.94366,1,(212) 369-9610,N
,,,,,,,,,,,40.57888,-73.84948,1,(718) 634-4037,N
,,,,,,,,,,,40.67714,-73.93376,1,(718) 756-1011,N
,,,,,,,,,,,40.52819,-74.2379,1,,Y
,,,,,,,,,,,42.8277,-75.54612,1,,Y
,,,,,,,,,,,43.1387,-75.27634,1,,Y
,,,,,,,,,,,42.78509,-73.67303,1,,Y
,,,,,,,,,,,40.83295,-73.82802,1,,N
,,,,,,,,,,,40.83187,-73.86687,1,,N
,,,,,,,,,,,40.76691,-73.98285,1,(212) 315-4579,N
,,,,,,,,,,,40.87932,-73.90532,1,(718) 432-2741,N
,,,,,,,,,,,40.68378,-73.54063,1,,N
,,,,,,,,,,,40.66489,-73.73491,1,(718) 341-2895,N
,,,,,,,,,,,40.70233,-73.81754,1,,N
,,,,,,,,,,,40.83683,-73.84641,1,(718) 239-6958,N
,,,,,,,,,,,40.86367,-73.86507,1,,N
,,,,,,,,,,,40.84923,-73.85348,1,,N
,,,,,,,,,,,42.15905,-78.74237,1,,Y
,,,,,,,,,,,40.62665,-73.9766,1,,N
,,,,,,,,,,,40.7924,-73.96808,1,(212) 280-3395,N
,,,,,,,,,,,41.13537,-73.79202,1,(914) 741-2479,N
,,,,,,,,,,,43.81014,-76.0312,1,(315) 232-5005,Y
,,,,,,,,,,,40.66456,-73.99775,1,(718) 369-0538,N
,,,,,,,,,,,40.78468,-73.94696,1,,N
,,,,,,,,,,,40.81157,-73.40929,1,,N
,,,,,,,,,,,40.89311,-73.85697,1,(718) 798-0380,N
,,,,,,,,,,,42.12524,-79.23993,1,(716) 661-3709,Y
,,,,,,,,,,,42.33956,-77.33408,1,,Y
,,,,,,,,,,,40.76309,-73.92799,1,,N
,,,,,,,,,,,43.09032,-75.22186,1,(978) 682-2747,Y
,,,,,,,,,,,41.67009,-73.8411,1,(845) 454-4440,N
,,,,,,,,,,,41.7021,-73.87124,1,(845) 452-7012,Y
,,,,,,,,,,,40.76679,-73.82758,1,(718) 321-7511,N
,,,,,,,,,,,40.79234,-73.97144,1,(212) 864-1047,N
,,,,,,,,,,,40.7981,-73.96956,1,,N
,,,,,,,,,,,42.69474,-73.84767,1,(978) 682-2747,N
,,,,,,,,,,,41.51923,-74.10789,1,,Y
,,,,,,,,,,,40.7301,-73.86139,1,,N
,,,,,,,,,,,40.84203,-73.30165,1,,N
,,,,,,,,,,,40.59689,-74.08524,1,,N
,,,,,,,,,,,42.65324,-73.774,1,(518) 262-8658,N
,,,,,,,,,,,42.96862,-74.18659,1,,Y
,,,,,,,,,,,41.39602,-73.59653,1,(845) 878-7792,N
,,,,,,,,,,,40.64804,-73.78008,1,,N
,,,,,,,,,,,40.64754,-73.77896,1,,N
,,,,,,,,,,,40.64339,-73.77936,1,,N
,,,,,,,,,,,40.64339,-73.77936,1,,N
,,,,,,,,,,,40.64704,-73.77863,1,,N
,,,,,,,,,,,40.64664,-73.77863,1,,N
,,,,,,,,,,,42.96007,-78.75964,1,,Y
,,,,,,,,,,,40.67385,-73.73533,1,(718) 712-3577,N
,,,,,,,,,,,40.8029,-73.95667,1,,N
,,,,,,,,,,,40.81062,-73.50374,1,(516) 364-2156,N
,,,,,,,,,,,42.53898,-76.49199,1,,Y
,,,,,,,,,,,43.46039,-76.23876,1,(315) 963-7122,Y
,,,,,,,,,,,40.80971,-72.94897,1,,N
,,,,,,,,,,,42.16184,-75.77045,1,,N
,,,,,,,,,,,42.17014,-75.13721,1,,N
,,,,,,,,,,,42.14593,-74.63317,1,,N
,,,,,,,,,,,40.7832,-73.4735,1,,N
,,,,,,,,,,,40.7295,-73.99844,1,(212) 375-9999,N
,,,,,,,,,,,41.41486,-73.67068,1,,Y
,,,,,,,,,,,40.70873,-74.00524,1,,N
,,,,,,,,,,,40.71877,-74.00001,1,,N
,,,,,,,,,,,40.91756,-73.90185,1,(914) 966-0601,N
,,,,,,,,,,,41.47756,-74.04208,1,,N
,,,,,,,,,,,40.7461,-73.97934,1,,N
,,,,,,,,,,,42.60178,-73.79254,1,(978) 682-2747,Y
,,,,,,,,,,,40.77711,-73.94994,1,(212) 876-4510,N
,,,,,,,,,,,40.7298,-73.97937,1,,N
,,,,,,,,,,,40.72496,-73.72284,1,,N
,,,,,,,,,,,40.76998,-73.95174,1,,N
,,,,,,,,,,,40.63426,-73.65375,1,,N
,,,,,,,,,,,40.60543,-73.64938,1,,Y
,,,,,,,,,,,40.73478,-73.95223,1,,N
,,,,,,,,,,,40.62567,-73.92782,1,,N
,,,,,,,,,,,42.60982,-73.72577,1,,N
,,,,,,,,,,,42.75449,-73.70043,1,,N
,,,,,,,,,,,42.27282,-73.76006,1,,N
,,,,,,,,,,,42.24752,-73.78099,1,,N
,,,,,,,,,,,43.25202,-73.66759,1,,N
,,,,,,,,,,,43.30211,-73.63806,1,,N
,,,,,,,,,,,43.3302,-73.68106,1,,N
,,,,,,,,,,,43.04825,-76.1689,1,,N
,,,,,,,,,,,43.05078,-76.14722,1,,N
,,,,,,,,,,,42.98483,-76.14362,1,,N
,,,,,,,,,,,41.12627,-74.04108,1,,N
,,,,,,,,,,,43.09322,-77.65733,1,,N
,,,,,,,,,,,43.12555,-77.59225,1,,N
,,,,,,,,,,,43.16953,-77.70197,1,,N
,,,,,,,,,,,43.09584,-77.58191,1,,N
,,,,,,,,,,,42.11179,-75.93886,1,,N
,,,,,,,,,,,42.09504,-75.89406,1,,N
,,,,,,,,,,,42.86307,-73.76875,1,,N
,,,,,,,,,,,42.66833,-74.50344,1,,N
,,,,,,,,,,,42.90387,-73.78415,1,,N
,,,,,,,,,,,43.06438,-77.40952,1,,N
,,,,,,,,,,,43.16495,-77.73252,1,,N
,,,,,,,,,,,43.05412,-77.65438,1,,N
,,,,,,,,,,,42.55093,-75.52647,1,,N
,,,,,,,,,,,42.4481,-75.04985,1,,N
,,,,,,,,,,,43.21464,-77.73203,1,,N
,,,,,,,,,,,43.0626,-76.17582,1,,N
,,,,,,,,,,,40.86628,-73.91827,1,(212) 942-4379,N
,,,,,,,,,,,40.69691,-73.81418,1,,N
,,,,,,,,,,,40.89582,-73.87651,1,,N
,,,,,,,,,,,40.81596,-73.92804,1,(718) 401-0830,N
,,,,,,,,,,,40.71382,-73.9335,1,,N
,,,,,,,,,,,40.75622,-73.9977,1,,N
,,,,,,,,,,,40.8536,-73.93443,1,(212) 740-0004,N
,,,,,,,,,,,42.29084,-75.47379,1,(607) 967-7168,Y
,,,,,,,,,,,40.81505,-73.94044,1,,N
,,,,,,,,,,,43.14334,-78.88531,1,,Y
,,,,,,,,,,,40.80534,-73.91115,1,(718) 993-7498,N
,,,,,,,,,,,41.73812,-74.01575,1,,N
,,,,,,,,,,,40.88305,-73.25349,1,,N
,,,,,,,,,,,41.96061,-74.05692,1,,N
,,,,,,,,,,,41.95842,-73.99058,1,,N
,,,,,,,,,,,40.68308,-73.35553,1,,N
,,,,,,,,,,,40.92671,-73.04862,1,,N
,,,,,,,,,,,42.08296,-73.97592,1,,N
,,,,,,,,,,,40.91969,-72.34296,1,,N
,,,,,,,,,,,43.31976,-76.4367,1,,Y
,,,,,,,,,,,40.72509,-73.77158,1,,N
,,,,,,,,,,,40.76451,-73.88589,1,,N
,,,,,,,,,,,40.75763,-73.82743,1,,N
,,,,,,,,,,,40.89404,-73.82409,1,,N
,,,,,,,,,,,40.66655,-73.85202,1,,N
,,,,,,,,,,,41.06367,-72.42995,1,,N
,,,,,,,,,,,40.78765,-73.97501,1,,N
,,,,,,,,,,,42.74767,-76.13524,1,,Y
,,,,,,,,,,,40.76202,-73.99014,1,,N
,,,,,,,,,,,40.58627,-73.93107,1,,N
,,,,,,,,,,,40.93632,-73.8567,1,(914) 965-2608,N
,,,,,,,,,,,40.77357,-73.90675,1,(718) 204-0115,N
,,,,,,,,,,,40.7081,-74.01415,1,(212) 785-8111,N
,,,,,,,,,,,40.64456,-73.92254,1,,N
,,,,,,,,,,,40.67442,-73.84266,1,,N
,,,,,,,,,,,40.62082,-74.0323,1,,N
,,,,,,,,,,,40.65537,-73.95968,1,,N
,,,,,,,,,,,41.26908,-73.60631,1,,N
,,,,,,,,,,,41.09912,-73.95151,1,,N
,,,,,,,,,,,40.83764,-73.33115,1,,N
,,,,,,,,,,,40.94383,-72.84711,1,(516) 801-3061,N
,,,,,,,,,,,40.6694,-73.95046,1,,N
,,,,,,,,,,,40.7555,-73.92523,1,(718) 392-8772,N
,,,,,,,,,,,40.70993,-74.01017,1,,N
,,,,,,,,,,,40.68047,-73.90336,1,(718) 998-2633,N
,,,,,,,,,,,43.11654,-75.59662,1,(315) 363-3331,Y
,,,,,,,,,,,42.74549,-73.80923,1,(518) 346-1892,N
,,,,,,,,,,,43.06095,-77.47549,1,,Y
,,,,,,,,,,,40.75535,-73.84321,1,,N
,,,,,,,,,,,43.09454,-77.51424,1,,N
,,,,,,,,,,,40.82652,-73.92826,1,,N
,,,,,,,,,,,41.40866,-74.41114,1,(845) 374-4488,Y
,,,,,,,,,,,41.18922,-73.73179,1,(914) 244-9773,N
,,,,,,,,,,,40.91627,-73.81088,1,(914) 633-3029,N
,,,,,,,,,,,40.73616,-73.98906,1,,N
,,,,,,,,,,,40.82115,-73.95467,1,,N
,,,,,,,,,,,40.7578,-73.92001,1,(718) 372-8772,N
,,,,,,,,,,,40.74661,-73.5966,1,,N
,,,,,,,,,,,40.74199,-73.86707,1,,N
,,,,,,,,,,,40.89601,-73.8636,1,(718) 881-0390,N
,,,,,,,,,,,40.73537,-73.87486,1,,N
,,,,,,,,,,,40.7121,-73.94112,1,(347) 500-5083,N
,,,,,,,,,,,40.59232,-73.90813,1,,N
,,,,,,,,,,,43.19768,-77.93214,1,,Y
,,,,,,,,,,,40.66701,-73.66082,1,(516) 801-3061,N
,,,,,,,,,,,40.7432,-73.99313,1,,N
,,,,,,,,,,,40.89621,-72.39912,1,(631) 377-3999,N
,,,,,,,,,,,42.1568,-76.82224,1,(585) 486-1585,Y
,,,,,,,,,,,42.92993,-75.84897,1,(315) 655-0660,N
,,,,,,,,,,,40.81598,-73.29227,1,(631) 499-2231,N
,,,,,,,,,,,40.76261,-73.91586,1,(718) 204-8408,N
,,,,,,,,,,,40.80733,-73.23848,1,,N
,,,,,,,,,,,40.7528,-73.04006,1,,N
,,,,,,,,,,,40.69477,-73.50785,1,,N
,,,,,,,,,,,40.84838,-73.9377,1,,N
,,,,,,,,,,,40.92057,-73.12907,1,,N
,,,,,,,,,,,40.7527,-73.99507,1,,N
,,,,,,,,,,,40.69517,-73.39121,1,,N
,,,,,,,,,,,44.98134,-73.45917,1,,Y
,,,,,,,,,,,43.17607,-76.11386,1,,Y
,,,,,,,,,,,43.14408,-77.73283,1,,Y
,,,,,,,,,,,44.84966,-74.28495,1,(518) 481-1024,N
,,,,,,,,,,,41.06858,-73.70424,1,(914) 422-8130,N
,,,,,,,,,,,43.21803,-77.79077,1,,Y
,,,,,,,,,,,40.95076,-72.23805,1,,N
,,,,,,,,,,,43.01665,-78.95883,1,,Y
,,,,,,,,,,,40.69597,-73.90542,1,,N
,,,,,,,,,,,40.68803,-73.98189,1,,N
,,,,,,,,,,,40.64802,-73.78628,1,,N
,,,,,,,,,,,40.8952,-73.88157,1,,N
,,,,,,,,,,,40.89495,-73.88264,1,,N
,,,,,,,,,,,43.96645,-75.62276,1,(315) 519-3020,Y
,,,,,,,,,,,43.06048,-76.15317,1,(315) 314-7050,Y
,,,,,,,,,,,40.74848,-73.6841,1,,N
,,,,,,,,,,,41.76274,-73.93069,1,,Y
,,,,,,,,,,,40.62136,-73.91703,1,,N
,,,,,,,,,,,43.18835,-77.56121,1,(585) 270-5677,Y
,,,,,,,,,,,40.60895,-74.12155,1,,N
,,,,,,,,,,,40.65705,-73.76856,1,,N
,,,,,,,,,,,43.08183,-75.32195,1,,Y
,,,,,,,,,,,40.64546,-73.91278,1,,N
,,,,,,,,,,,40.65595,-73.60782,1,(516) 223-3932,Y
,,,,,,,,,,,40.75085,-73.93974,1,,N
,,,,,,,,,,,40.64138,-73.96445,1,,N
,,,,,,,,,,,41.01226,-73.8067,1,,N
,,,,,,,,,,,41.03163,-73.77106,1,(914) 448-4859,N
,,,,,,,,,,,42.6042,-73.71573,1,,Y
,,,,,,,,,,,43.03339,-76.1875,1,(315) 314-7319,Y
,,,,,,,,,,,43.06223,-76.05993,1,,N
,,,,,,,,,,,40.80174,-73.7358,1,,N
,,,,,,,,,,,40.60007,-73.9467,1,,N
,,,,,,,,,,,40.68365,-73.97542,1,,N
,,,,,,,,,,,40.84586,-73.90208,1,,N
,,,,,,,,,,,42.90981,-77.73426,1,,Y
,,,,,,,,,,,42.86699,-73.73185,1,,Y
,,,,,,,,,,,40.63848,-73.99768,1,,N
,,,,,,,,,,,40.75018,-73.42192,1,,N
,,,,,,,,,,,41.60417,-74.29434,1,,Y
,,,,,,,,,,,40.76614,-73.95608,1,,N
,,,,,,,,,,,40.81651,-73.46581,1,,N
,,,,,,,,,,,40.73373,-73.99929,1,,N
,,,,,,,,,,,43.24773,-75.18418,1,,Y
,,,,,,,,,,,40.75114,-73.57117,1,,Y
,,,,,,,,,,,42.11222,-75.95783,1,,Y
,,,,,,,,,,,40.77856,-73.95637,1,,N
,,,,,,,,,,,40.85848,-73.88509,1,,N
,,,,,,,,,,,40.71641,-73.99559,1,,N
,,,,,,,,,,,40.61114,-74.00932,1,,N
,,,,,,,,,,,40.87046,-72.7986,1,,N
,,,,,,,,,,,40.66792,-73.98092,1,,N
,,,,,,,,,,,40.7434,-73.95402,1,,N
,,,,,,,,,,,42.86102,-73.78043,1,,N
,,,,,,,,,,,40.8606,-73.15421,1,,N
,,,,,,,,,,,44.9667,-74.63879,1,(518) 358-9480,Y
,,,,,,,,,,,40.72086,-73.84457,1,,N
,,,,,,,,,,,40.74991,-73.99212,1,,N
,,,,,,,,,,,40.75441,-73.97733,1,,N
,,,,,,,,,,,42.75995,-73.94167,1,,Y
,,,,,,,,,,,43.11981,-77.80547,1,,N
,,,,,,,,,,,40.78226,-73.84607,1,,N
,,,,,,,,,,,40.58982,-73.79848,1,,N
,,,,,,,,,,,43.10071,-76.18559,1,,N
,,,,,,,,,,,43.11901,-76.18501,1,,N
,,,,,,,,,,,40.88216,-73.88022,1,,N
,,,,,,,,,,,42.93712,-76.57117,1,,Y
,,,,,,,,,,,44.72183,-73.72385,1,(518) 578-3732,N
,,,,,,,,,,,43.03471,-76.36475,1,,N
,,,,,,,,,,,41.18665,-74.03617,1,,N
,,,,,,,,,,,42.47098,-76.40271,1,(607) 319-5176,Y
,,,,,,,,,,,40.71746,-74.00037,1,,N
,,,,,,,,,,,42.59097,-76.19128,1,(607) 299-4799,Y
,,,,,,,,,,,40.74301,-73.88253,1,,N
,,,,,,,,,,,42.33515,-75.97211,1,(607) 634-4161,Y
,,,,,,,,,,,44.04489,-75.75786,1,(315) 681-6833,N
,,,,,,,,,,,42.85686,-77.00388,1,,Y
,,,,,,,,,,,42.8786,-77.26204,1,,Y
,,,,,,,,,,,40.75231,-73.98756,1,,N
,,,,,,,,,,,40.56094,-74.13525,1,,Y
,,,,,,,,,,,40.6923,-73.9872,1,,N
,,,,,,,,,,,40.75533,-73.99478,1,,N
,,,,,,,,,,,42.63421,-76.19131,1,(607) 299-4385,Y
,,,,,,,,,,,40.64237,-74.01338,1,,N
,,,,,,,,,,,40.65056,-73.95874,1,(718) 736-0995,N
,,,,,,,,,,,42.76274,-78.82487,1,,Y
,,,,,,,,,,,40.79849,-73.9528,1,,N
,,,,,,,,,,,43.85775,-73.43894,1,,Y
,,,,,,,,,,,40.81007,-73.92499,1,(718) 799-5356,N
,,,,,,,,,,,40.64315,-73.78217,1,,N
,,,,,,,,,,,40.82562,-73.91883,1,,N
,,,,,,,,,,,40.93471,-73.02292,1,,Y
,,,,,,,,,,,42.92706,-74.20012,1,,Y
,,,,,,,,,,,44.65174,-73.48372,1,,Y
,,,,,,,,,,,40.70684,-74.00879,1,,N
,,,,,,,,,,,40.76112,-73.82746,1,,N
,,,,,,,,,,,40.754,-73.82238,1,,N
,,,,,,,,,,,40.60224,-73.94438,1,,N
,,,,,,,,,,,40.7742,-73.94849,1,,N
,,,,,,,,,,,40.69992,-73.91162,1,(718) 392-8772,N
,,,,,,,,,,,40.67886,-73.83218,1,,N
,,,,,,,,,,,43.06324,-78.83495,1,,Y
,,,,,,,,,,,40.89175,-72.90057,1,,N
,,,,,,,,,,,42.84243,-73.94073,1,(518) 381-1853,N
,,,,,,,,,,,40.93246,-72.31628,1,,N
,,,,,,,,,,,42.99837,-78.85142,1,,Y
,,,,,,,,,,,40.86547,-73.53253,1,,N
,,,,,,,,,,,42.72894,-73.69096,1,,Y
,,,,,,,,,,,40.75455,-73.98116,1,,N
,,,,,,,,,,,40.75016,-73.98132,1,,N
,,,,,,,,,,,40.64087,-73.65661,1,(516) 307-3329,N
,,,,,,,,,,,40.64734,-73.63829,1,,N
,,,,,,,,,,,42.9344,-76.5662,1,,N
,,,,,,,,,,,43.04076,-76.2725,1,,N
,,,,,,,,,,,42.82056,-73.76357,1,,N
,,,,,,,,,,,42.76299,-73.88468,1,,N
,,,,,,,,,,,43.02975,-76.00648,1,,N
,,,,,,,,,,,40.72498,-73.87933,1,,N
,,,,,,,,,,,42.3177,-75.41258,1,(607) 563-4010,Y
,,,,,,,,,,,40.7481,-73.04762,1,,N
,,,,,,,,,,,40.85917,-73.6349,1,(516) 671-3702,N
,,,,,,,,,,,40.7372,-73.20786,1,,N
,,,,,,,,,,,40.7826,-73.09039,1,,N
,,,,,,,,,,,40.78795,-73.1371,1,,N
,,,,,,,,,,,41.72941,-74.00147,1,,N
,,,,,,,,,,,41.96032,-73.9712,1,,N
,,,,,,,,,,,41.47709,-74.20959,1,,N
,,,,,,,,,,,40.98123,-73.77631,1,,N
,,,,,,,,,,,40.64534,-73.83625,1,,N
,,,,,,,,,,,43.19689,-77.59199,1,,N
,,,,,,,,,,,41.06345,-73.86215,1,,N
,,,,,,,,,,,42.12467,-75.97621,1,,N
,,,,,,,,,,,42.0958,-75.97955,1,,N
,,,,,,,,,,,42.41962,-76.52061,1,,Y
,,,,,,,,,,,40.82289,-72.60905,1,,N
,,,,,,,,,,,43.13214,-78.67792,1,,Y
,,,,,,,,,,,40.8199,-73.90162,1,(718) 799-5356,N
,,,,,,,,,,,40.66719,-73.81126,1,,N
,,,,,,,,,,,40.70538,-73.65466,1,,N
,,,,,,,,,,,40.72501,-73.48779,1,,N
,,,,,,,,,,,40.60451,-73.9743,1,,N
,,,,,,,,,,,40.72291,-73.45846,1,,Y
,,,,,,,,,,,40.75227,-73.92426,1,,N
,,,,,,,,,,,42.42304,-76.51646,1,,N
,,,,,,,,,,,43.16476,-77.67863,1,,N
,,,,,,,,,,,43.08247,-76.12392,1,,N
,,,,,,,,,,,43.01839,-74.36234,1,,N
,,,,,,,,,,,40.68121,-73.95546,1,,N
,,,,,,,,,,,40.74219,-72.86947,1,,N
,,,,,,,,,,,40.92432,-72.64261,1,,N
,,,,,,,,,,,40.89298,-72.42468,1,,N
,,,,,,,,,,,42.16858,-75.88683,1,,N
,,,,,,,,,,,40.70888,-74.0091,1,,N
,,,,,,,,,,,43.10532,-76.14626,1,,Y
,,,,,,,,,,,40.7525,-73.97329,1,,N
,,,,,,,,,,,40.78469,-73.94963,1,(646) 727-7744,N
,,,,,,,,,,,40.69704,-73.93532,1,,N
,,,,,,,,,,,40.78063,-73.95251,1,,N
,,,,,,,,,,,40.75469,-73.82778,1,,N
,,,,,,,,,,,43.20652,-77.67902,1,,N
,,,,,,,,,,,42.76524,-73.75446,1,,N
,,,,,,,,,,,43.3164,-73.61366,1,,N
,,,,,,,,,,,40.84642,-73.26698,1,,N
,,,,,,,,,,,42.73932,-73.6751,1,,N
,,,,,,,,,,,40.71276,-73.99004,1,(212) 566-5072,N
,,,,,,,,,,,43.05496,-76.55819,1,,Y
,,,,,,,,,,,43.09388,-75.27753,1,,Y
,,,,,,,,,,,42.0951,-76.05704,1,,N
,,,,,,,,,,,42.09952,-75.92165,1,,N
,,,,,,,,,,,43.08028,-75.39153,1,,Y
,,,,,,,,,,,40.75954,-73.98369,1,,N
,,,,,,,,,,,41.50877,-73.68343,1,(945) 878-7792,N
,,,,,,,,,,,40.64645,-73.95807,1,,N
,,,,,,,,,,,40.76032,-73.96148,1,,N
,,,,,,,,,,,42.89882,-78.86459,1,,N
,,,,,,,,,,,43.14136,-76.18684,1,,Y
,,,,,,,,,,,40.5789,-73.9844,1,,N
,,,,,,,,,,,40.75791,-73.99092,1,,N
,,,,,,,,,,,40.58261,-73.83664,1,,Y
,,,,,,,,,,,43.21879,-77.79293,1,,N
,,,,,,,,,,,40.72956,-73.78052,1,,N
,,,,,,,,,,,40.73003,-73.86295,1,,N
,,,,,,,,,,,40.60694,-73.96273,1,183-9258,N
,,,,,,,,,,,40.65575,-73.94268,1,,N
